left,AFR,AMR,EAS,EUR,SAS,right
3655969.0,0.038673658232659655,0.9246700171204508,0.01735690754551755,0.01733552925125602,0.0019638878501161312,3811502.0
3811502.0,0.7154442668560943,0.28455573314390575,0.0,0.0,0.0,3816309.0
3816309.0,0.0434404905540715,0.3726483255219832,0.05425733334057878,0.28964188157447507,0.24001196900889135,3839728.0
3839728.0,0.005521333697674704,0.8439811393954737,0.14248068802272212,0.00230294876526754,0.005713890118861897,4000790.0
4000790.0,0.017402229176150853,0.9566446701964918,0.02177718901789657,0.0,0.004175911609460806,4106586.0
4106586.0,0.01861615445528039,0.8548816850988527,0.10137286800557545,0.013629434901352414,0.011499857538939163,4157136.0
4157136.0,0.0,0.22573831487563692,0.00993952636992273,0.020864623810891655,0.7434575349435487,4255295.0
4255295.0,0.948051948051948,0.05194805194805195,0.0,0.0,0.0,4257291.0
4257291.0,0.015779902860051577,0.29983534622139074,0.024820567028337525,0.35753384222737394,0.30203034166284615,4280393.0
4280393.0,0.2639776357827476,0.1385782747603834,0.2012779552715655,0.20087859424920126,0.19528753993610223,4281657.0
4281657.0,0.011029132994728592,0.870428974686018,0.03199370957132738,0.0666302899798847,0.019917892768041366,4381106.0
4381106.0,0.9882185947480483,0.009179086822805773,0.0004731488052992667,0.00023657440264963334,0.0018925952211970667,4381108.0
4381108.0,0.005797984304987953,0.7466685765113728,0.02556560135480665,0.10235403450468863,0.11961380332414383,4461990.0
4461990.0,0.0,0.18838619818654498,0.5491244643280005,0.19055129337892857,0.07193804410652584,4576681.0
4576681.0,0.026754273442623464,0.5928143936706028,0.27138553817577554,0.03763717475945436,0.07140861995154386,4644830.0
4644830.0,0.07718782092203504,0.08293319270587582,0.24061172944017323,0.3066141164062283,0.29265314052568764,4645280.0
4645280.0,0.0,0.5,0.0,0.5,0.0,4647818.0
4647818.0,0.058530467246098325,0.6704568329786095,0.1231463998651617,0.07777870278185879,0.07008759712827176,4707908.0
4707908.0,0.2639776357827476,0.1385782747603834,0.2012779552715655,0.20087859424920126,0.19528753993610223,4708140.0
4708140.0,0.0,0.8786657015572804,0.11290543056289659,0.008428867879823053,0.0,4795731.0
4795731.0,0.0,0.06436961181233626,0.6337076174599394,0.14047562344775966,0.16144714727996462,4821049.0
4821049.0,0.005845928074428682,0.04689827134923583,0.9026141911053679,0.015645968827475886,0.02899564064349163,4827091.0
4827091.0,0.0005061081928530489,0.9850288690487639,0.0011627849468806204,0.011142623047210937,0.0021596147642915114,4887934.0
4887934.0,0.02873156775090216,0.44154957005222856,0.05315401805421835,0.3206313665519414,0.15593347759070958,5025116.0
5025116.0,0.0,0.22202949264356586,0.0,0.7779705073564341,0.0,5157855.0
5157855.0,0.0,0.8687004062241489,0.0,0.0,0.13129959377585115,5216346.0
5216346.0,0.0,0.8895200528416333,0.11047994715836676,0.0,0.0,5235108.0
5235108.0,0.046493703730916595,0.9515597732500221,0.0,0.0019465230190613052,0.0,5410184.0
5410184.0,0.004157180160219547,0.7717201106526825,0.19478929030364314,0.010285970647382861,0.019047448236071855,5474036.0
5474036.0,0.018476315438065848,0.6969471885227835,0.11799096245066815,0.05701484624434024,0.10957068734414227,5640970.0
5640970.0,0.000140479098849839,0.010167523651191328,0.00448137628582566,0.40910676690610137,0.5761038540580318,5641094.0
5641094.0,0.0,0.4857363998230871,0.0,0.0,0.5142636001769129,5645487.0
5645487.0,0.009095778266108575,0.8000900300557292,0.12600256814211952,0.026650605675709357,0.03816101786033338,5667961.0
5667961.0,0.0,0.8211776899925657,0.10075708756455128,0.013966313156841936,0.06409890928604112,5678439.0
5678439.0,0.10327146005776995,0.1392410478274972,0.028581699029250195,0.40174446371244765,0.3271613293730351,5696863.0
5696863.0,0.19523804851594306,0.44988118981443487,0.13420957331801525,0.06880866921888547,0.15186251913272134,5745366.0
5745366.0,0.12150897408209096,0.42572607702091697,0.09669207801887489,0.16057797120397288,0.1954948996741442,5771076.0
5771076.0,0.9555250217922424,0.03729730528346033,0.0,0.002863547656175498,0.004314125268121811,5772600.0
5772600.0,0.75,0.25,0.0,0.0,0.0,5772744.0
5772744.0,0.5,0.5,0.0,0.0,0.0,5773304.0
5773304.0,0.023021080600880567,0.8654757487349747,0.09296638470877892,0.01853678595536581,0.0,5834492.0
5834492.0,0.0031223260747958396,0.8435796809246748,0.024883307224975063,0.0756502301982925,0.052764455577261775,5875190.0
5875190.0,0.006340750872078201,0.7951814261821191,0.0,0.16876152321069673,0.029716299735106033,6041555.0
6041555.0,0.01160438296061803,0.9430214675757994,0.0,0.01429840025799355,0.031075749205588938,6129101.0
6129101.0,0.001490236025076902,0.9836647862446974,0.004511907243406394,0.00422955333149694,0.006103517155322231,6408201.0
6408201.0,0.011340572162668192,0.975767005663804,0.0,0.006933911274704889,0.005958510898822789,6641145.0
6641145.0,0.02446889417475289,0.8328388707919369,0.02437026259657458,0.015313639720936998,0.10300833271579876,6641169.0
6641169.0,0.005220864911635676,0.8281731574504866,0.1400012333956465,0.004934053347657044,0.021670690894574334,6676723.0
6676723.0,0.011165970774859781,0.826686981952148,0.07145091509291533,0.03591896285849321,0.054777169321583684,6740242.0
6740242.0,0.04554126871552958,0.1194575304762314,0.20008564122103537,0.06702552404187123,0.5678900355453325,6840545.0
6840545.0,0.034716028092522076,0.13186303320393541,0.07049502134480844,0.23313274103702555,0.5297931763217085,6841788.0
6841788.0,0.2639776357827476,0.1385782747603834,0.2012779552715655,0.20087859424920126,0.19528753993610223,6841789.0
6841789.0,0.9717145063714763,4.0223967048526195e-05,0.007513837044664693,0.0,0.0207314326168104,6841790.0
6841790.0,0.0468124000770343,0.9531875999229656,0.0,0.0,0.0,6889313.0
6889313.0,9.561414944060045e-05,0.9576767714849082,0.014004747549120917,0.017478084828146626,0.010744781988383675,7080969.0
7080969.0,0.018348914128681136,0.5397696433507478,0.31243921879049386,0.07478335930212457,0.05465886442795264,7226583.0
7226583.0,0.0,0.4507067003321743,0.4313827745539293,0.0734953769311374,0.04441514818275901,7367131.0
7367131.0,0.0,0.4616283185692074,0.4943908638073936,0.027062922175833413,0.016917895447565695,7416349.0
7416349.0,0.00047549745413208477,0.9600192807695866,0.026448409514375996,0.006267435894800834,0.0067893763671045895,7483037.0
7483037.0,0.007092545398317173,0.8513544370871423,0.05298310647294994,0.06841731438985008,0.020152596651740514,7598167.0
7598167.0,0.06324482275943917,0.24569321870251631,0.19352289305763523,0.2758200178409304,0.221719047639479,7642529.0
7642529.0,0.020028237349239898,0.2374557268129416,0.04145231803546919,0.47077979622496535,0.23028392157738395,7664053.0
7664053.0,0.032044917866969065,0.37935083940861525,0.0,0.4510387929070289,0.13756544981738666,7666183.0
7666183.0,0.0,0.9505374697804436,0.0015734336248074878,0.001222569862016909,0.046666526732731944,7699214.0
7699214.0,0.19394272714773197,0.27269772838064027,0.0,0.4963222970047714,0.03703724746685636,7705721.0
7705721.0,0.0,0.40507250903280745,0.5949274909671927,0.0,0.0,7882625.0
7882625.0,0.044251578622920826,0.714777653693213,0.17661939347962993,0.06408016986445919,0.0002712043397771513,7948975.0
7948975.0,0.004302426510518576,0.8515866705216814,0.09901451648083034,0.014526704005948297,0.03056968248102147,8111455.0
8111455.0,0.3077416697694639,0.10316714127330477,0.401024581781068,0.07547666939158133,0.11258993778458196,8116513.0
8116513.0,0.004302426510518576,0.8515866705216814,0.09901451648083034,0.014526704005948297,0.03056968248102147,8288985.0
8288985.0,0.0,0.9909876858641744,0.0,0.0,0.009012314135825612,8557466.0
8557466.0,0.0025705450211211543,0.9427599098199252,0.051215384774188535,0.0,0.003454160384765081,8659157.0
8659157.0,0.004821932345888967,0.5132695169578414,0.4429114470399332,0.012767284433456896,0.026229819222879442,8675289.0
8675289.0,0.75,0.25,0.0,0.0,0.0,8676129.0
8676129.0,0.005150775077656487,0.7044995585483163,0.270416107002255,0.01134206587756079,0.008591493494211485,8851345.0
8851345.0,0.026768761266428034,0.04875749641161943,0.39855895556243326,0.0038675562913793628,0.5220472304681399,8955847.0
8955847.0,0.04135443459768012,0.26487838075665254,0.19278538291103467,0.28658269337622067,0.214399108358412,9033868.0
9033868.0,0.0,1.0,0.0,0.0,0.0,9178041.0
9178041.0,0.0,0.9463321360929582,0.04917421340454212,0.00274857845479209,0.001745072047707612,9286387.0
9286387.0,0.10362818876835052,0.35134158723981235,0.016835717698186686,0.3223721467765857,0.20582235951706476,9331870.0
9331870.0,0.01475721290036762,0.66702070308414,0.2994697026709397,0.004844287873258748,0.01390809347129394,9520142.0
9520142.0,0.0,0.9404019111124228,0.0531268210739748,0.0,0.006471267813602555,9657435.0
9657435.0,0.0033636890373170756,0.6093796929293338,0.332809262459437,0.016556612458845807,0.03789074311506618,9746280.0
9746280.0,0.4907089765580332,0.5,0.009291023441966839,0.0,0.0,9746345.0
9746345.0,0.024273763023703022,0.5955351626241231,0.3348757546540103,0.007950565897317099,0.03736475380084633,9760500.0
9760500.0,0.4907089765580332,0.5,0.009291023441966839,0.0,0.0,9767301.0
9767301.0,0.024273763023703022,0.5955351626241231,0.3348757546540103,0.007950565897317099,0.03736475380084633,9771499.0
9771499.0,0.04757915906470265,0.509068558446128,0.2604758764285148,0.10129199436351433,0.0815844116971404,9889702.0
9889702.0,0.03173044076365579,0.3435203021321695,0.5841695116917487,0.0,0.04057974541242586,10046056.0
10046056.0,0.06714967749608385,0.7654913532522974,0.1663846585359058,0.0009743107157129331,0.0,10132169.0
10132169.0,0.0,0.9193204239096966,0.007411097810230013,0.06851083739560056,0.00475764088447275,10314013.0
10314013.0,0.0,0.5809946432034129,0.0010474840023269342,0.273715701958503,0.14424217083575722,10451382.0
10451382.0,0.0,0.9193204239096966,0.007411097810230013,0.06851083739560056,0.00475764088447275,10814810.0
10814810.0,0.01925177776019677,0.8481823879248012,0.03653152278673697,0.05709541121547125,0.03893890031279398,11110962.0
11110962.0,0.0,0.2529868578255675,0.0,0.0,0.7470131421744325,11111809.0
11111809.0,0.013765860775798519,0.4843386429239776,0.3304179245390627,0.05262450908703951,0.11885306267412164,11167685.0
11167685.0,0.08427326651743176,0.1359580708572535,0.41143657912266074,0.30006014082822113,0.06827194267443283,11243079.0
11243079.0,0.027571594310865786,0.5594851506641089,0.052522839913991294,0.13846595319327024,0.22195446191776386,11257383.0
11257383.0,0.2639776357827476,0.1385782747603834,0.2012779552715655,0.20087859424920126,0.19528753993610223,11258070.0
11258070.0,0.006393771535335056,0.3498409118750062,0.6115913664923327,0.014707819547798793,0.01746613054952728,11534396.0
11534396.0,0.0,0.3804202450319941,0.04627416513711708,0.21704647570820507,0.35625911412268363,11552515.0
11552515.0,0.9970445476128156,0.002955452387184468,0.0,0.0,0.0,11555733.0
11555733.0,0.0,0.07217941866836228,0.707362844754361,0.08617928917861951,0.13427844739865738,11602016.0
11602016.0,0.2639776357827476,0.1385782747603834,0.2012779552715655,0.20087859424920126,0.19528753993610223,11602867.0
11602867.0,0.026294453388859617,0.1320165290361243,0.6677922650966636,0.09908882442427039,0.0748079280540822,11606011.0
11606011.0,0.2639776357827476,0.1385782747603834,0.2012779552715655,0.20087859424920126,0.19528753993610223,11606894.0
11606894.0,0.026294453388859617,0.1320165290361243,0.6677922650966636,0.09908882442427039,0.0748079280540822,11632964.0
11632964.0,0.0,0.5,0.5,0.0,0.0,11785333.0
11785333.0,0.05899457640428835,0.09681304292173622,0.32605515142132624,0.2726943339814087,0.2454428952712403,11799683.0
11799683.0,0.008436782996221305,0.2734493520680769,0.017078043814380058,0.5135952239695459,0.18744059715177575,11801679.0
11801679.0,0.014556655149921952,0.9239465244743139,0.004708305337192538,0.02666678851589266,0.030121726522679033,11926333.0
11926333.0,0.0,0.9944753007868202,0.005524699213179784,0.0,0.0,12011319.0
12011319.0,0.017586627234242157,0.8616624912094449,0.03317170081837723,0.04850986412612827,0.039069316611807306,12289764.0
12289764.0,0.0,0.054250562530351494,0.6383282932935549,0.04457097749685119,0.2628501666792426,12293124.0
12293124.0,0.027773634611610625,0.9378132863076291,0.03384426551167725,0.00012972070048043472,0.0004390928686027181,12354307.0
12354307.0,0.053618131106126586,0.8806158356106571,0.031101644038279003,0.023798417640805362,0.010865971604131852,12632869.0
12632869.0,0.0037732553603567493,0.9506910428716167,0.03276654415207492,0.0021612982387158456,0.010607859377235745,12738322.0
12738322.0,0.2639776357827476,0.1385782747603834,0.2012779552715655,0.20087859424920126,0.19528753993610223,12738362.0
12738362.0,0.029734482001443123,0.8843686950949168,0.03094586130757235,0.03235851802280473,0.022592443573262986,12826819.0
12826819.0,0.001234252149524116,0.9140724381963922,0.07757803998651279,0.007115269667570923,0.0,13205045.0
13205045.0,0.006116081889107777,0.07105199212003922,0.000770928614613798,0.667851264294,0.25420973308223915,13250175.0
13250175.0,0.0690302994797684,0.04392549447838384,0.7230411625941208,0.0036773173995041843,0.16032572604822284,13289698.0
13289698.0,0.22473916552181306,0.0008076021481616693,0.20351574133674066,0.4396009664806079,0.13133652451267666,13291043.0
13291043.0,5.7137486912426975e-05,0.9994381112773515,0.0,0.0003785634268020259,0.0001261878089340086,13375058.0
13375058.0,0.2639776357827476,0.1385782747603834,0.2012779552715655,0.20087859424920126,0.19528753993610223,13376372.0
13376372.0,0.0,0.9852897004627449,0.014710299537255118,0.0,0.0,14026514.0
14026514.0,0.2639776357827476,0.1385782747603834,0.2012779552715655,0.20087859424920126,0.19528753993610223,14027534.0
14027534.0,0.0,0.9852897004627449,0.014710299537255118,0.0,0.0,14266345.0
14266345.0,0.006903112055670422,0.4390851841720489,0.4638820760014591,0.06872309863424167,0.021406529136579946,14479301.0
14479301.0,0.0,0.0008718533185573453,0.9974317092001533,0.0008718533185573453,0.0008245841627319471,14479772.0
14479772.0,0.0,0.5,0.5,0.0,0.0,14480232.0
14480232.0,0.0037490073955152416,0.00806780863449294,0.14510538738783352,0.0016849083233664997,0.8413928882587918,14530401.0
14530401.0,0.0003104150655018009,0.5634617347966575,0.17102365420291712,0.05110273705598148,0.2141014588789421,14947469.0
14947469.0,0.0,0.5,0.0,0.5,0.0,14967506.0
14967506.0,0.0,0.2842231106426193,0.7157768893573807,0.0,0.0,15026527.0
15026527.0,0.019231681327806876,0.3986084242029587,0.21158636195616815,0.038922096388114995,0.33165143612495135,15065757.0
15065757.0,0.06015430677429695,0.6291792584484498,0.0007856012071313694,0.14799869404734745,0.1618821395227744,15147279.0
15147279.0,0.1299100549117392,0.43762057520731645,0.012993729978167088,0.3143116265261384,0.10516401337663887,15216004.0
15216004.0,0.0002996907903423415,0.8734147247665575,0.019325450073540928,0.03604487992409471,0.07091525444546458,15289241.0
15289241.0,0.0,0.5,0.5,0.0,0.0,15304482.0
15304482.0,0.0,0.828873923600461,0.1562439618259033,0.01488211457363566,0.0,15368054.0
15368054.0,0.0,0.8596106446856645,0.001178079619774803,0.0990479644072695,0.04016331128729129,15385387.0
15385387.0,0.0,0.9377834627663226,0.01718580637397325,0.02764718029496089,0.017383550564743288,15554896.0
15554896.0,0.02986294253474432,0.18765231809147,0.2626436548595304,0.32848589940466977,0.19135518510958544,15560791.0
15560791.0,0.0,0.9289393236974447,0.014323476917678721,0.0,0.05673719938487655,15727720.0
15727720.0,0.019048371794134343,0.5607910942167238,0.40761537255354524,0.004766547949478228,0.007778613486118246,15837346.0
15837346.0,0.0,0.019411244830642972,0.9805887551693571,0.0,0.0,15851864.0
15851864.0,0.003007606006310578,0.8298902088937472,0.022983909307866236,0.026106829356122803,0.11801144643595315,16055113.0
16055113.0,0.0,0.775307094006067,0.17003416009538116,0.013299032768147675,0.04135971313040417,16055382.0
16055382.0,0.0,0.08960350552910706,0.9103964944708929,0.0,0.0,16076022.0
16076022.0,0.04182703488569769,0.7961362365987702,0.09069944797065635,0.013804813630595944,0.057532466914279726,16133525.0
16133525.0,0.2639776357827476,0.1385782747603834,0.2012779552715655,0.20087859424920126,0.19528753993610223,16133529.0
16133529.0,0.015480644741133916,0.7439209819495319,0.14612941737578405,0.008880433958054263,0.08558852197549578,16239136.0
16239136.0,0.2639776357827476,0.1385782747603834,0.2012779552715655,0.20087859424920126,0.19528753993610223,16240372.0
16240372.0,0.005332123423087046,0.5005850619951481,0.38905959573083265,0.0,0.10502321885093212,16493899.0
16493899.0,0.0019345381069918296,0.7583908883033349,0.20770315306012732,0.02738146007135995,0.0045899604581858535,16508405.0
16508405.0,0.0,1.0,0.0,0.0,0.0,16532430.0
16532430.0,0.9470169053482254,0.04914232011330817,0.0,0.0027506932145873186,0.0010900813238791645,16534115.0
16534115.0,0.018655960479051246,0.6529069063197958,0.18537672831543653,0.0,0.14306040488571636,16662855.0
16662855.0,0.050939843050808384,0.31401559648593375,0.335638527283489,0.1350795301626609,0.16432650301710794,16674584.0
16674584.0,0.33270826610631005,0.12887433696039086,0.08540427603629297,0.15615479514748526,0.2968583257495208,16682864.0
16682864.0,0.056455289446778,0.3161979059576114,0.3275855339582761,0.13183268745365137,0.1679285831836832,16701066.0
16701066.0,0.0,0.9657791101232771,0.029736088370715466,0.0026049287994916698,0.0018798727065157494,16723768.0
16723768.0,0.03721575201555308,0.22236000370792558,0.004312181065988193,0.5704239386505019,0.1656881245600311,16852227.0
16852227.0,0.0,0.10054376691368015,0.7509193454563847,0.0,0.148536887629935,16872104.0
16872104.0,0.0006966760548832018,0.9456052405276827,0.048975191171554,0.0006966760548832018,0.004026216190996927,17299575.0
17299575.0,0.011079032477586586,0.5061394596229639,0.4720041329280223,0.0,0.01077737497142717,17447065.0
17447065.0,0.0,0.20130886076843477,0.7588443458698132,0.02747380336009211,0.012372990001659917,17537857.0
17537857.0,0.0,0.860523642565451,0.037689575391891064,0.059053329120546845,0.04273345292211102,17773899.0
17773899.0,0.0,1.0,0.0,0.0,0.0,17882808.0
17882808.0,0.00761184975984248,0.7964977111281271,0.045858981626043745,0.09454482774623188,0.05548662973975476,18055164.0
18055164.0,0.0131893998825141,0.8819776041977622,0.07651613802881704,0.02722549986827718,0.0010913580226296052,18091960.0
18091960.0,0.02635032606857169,0.4186950019071835,0.480998955326781,0.0070486293187788755,0.06690708737868488,18149651.0
18149651.0,0.0166269113260425,0.19435376550903483,0.47392810351432735,0.16625069425639943,0.14884052539419595,18183311.0
18183311.0,0.0006931875072207032,0.9993068124927793,0.0,0.0,0.0,18209242.0
18209242.0,0.05651414953184003,0.1762958718155966,0.7591777969691832,0.00020340510651852773,0.007808776576861732,18345852.0
18345852.0,0.0,1.0,0.0,0.0,0.0,18429382.0
18429382.0,0.0,1.0,0.0,0.0,0.0,18838739.0
18838739.0,0.014939841169273568,0.15433355346364913,0.45739257990094484,0.19924434911957614,0.17408967634655642,18926167.0
18926167.0,0.048966463295763436,0.04515828137449324,0.1396639930521142,0.04696013626713644,0.7192511260104926,18964419.0
18964419.0,0.030597537442150383,0.771054793714766,0.12110023851404045,0.0025809610009620253,0.07466646932808109,19057525.0
19057525.0,0.0,1.0,0.0,0.0,0.0,19102733.0
19102733.0,0.011188654471384613,0.7752783434356657,0.19526189790717985,0.010737114325638106,0.007533989860131649,19453248.0
19453248.0,0.0,0.4866538325338828,0.4702698387148698,0.002440974793162283,0.04063535395808519,19606826.0
19606826.0,0.0,0.8116954304038991,0.18830456959610087,0.0,0.0,19668717.0
19668717.0,0.01521330364846578,0.3549911025606063,0.5512250737060901,0.04299153339604893,0.035578986688789005,19712107.0
19712107.0,0.027966663181841864,0.22093636000027783,0.19252069791358606,0.3487286730240883,0.2098476058802059,19812613.0
19812613.0,0.004291669757917556,0.10578199728456412,0.5673805530521491,0.10249560907237203,0.22005017083299716,19858429.0
19858429.0,0.11798809295862021,0.18905107529879595,0.019748952978395354,0.5167858964861998,0.1564259822779886,19869703.0
19869703.0,0.5131608215318454,0.4868391784681545,0.0,0.0,0.0,19876269.0
19876269.0,0.002904219946878432,0.8251596811795873,0.11380630753422599,0.013465482639992837,0.044664308699315675,19924236.0
19924236.0,0.0,0.11386647319016693,0.7485539863268995,0.0,0.13757954048293353,19965124.0
19965124.0,0.0,0.6588893379307089,0.26655949188780326,0.07271331122233458,0.0018378589591531859,20017063.0
20017063.0,0.024357065792946702,0.2162019216068154,0.6005728813280623,0.06171015074919836,0.09715798052297718,20036799.0
20036799.0,0.0,0.6588893379307089,0.26655949188780326,0.07271331122233458,0.0018378589591531859,20194204.0
20194204.0,0.0,0.8951466281350478,0.028307061322648118,0.07654631054230412,0.0,20320845.0
20320845.0,0.04025048901890365,0.18851459203247953,0.33008204383557826,0.38000322754133253,0.06114964757170593,20354126.0
20354126.0,0.006775315609951437,0.03415779232543849,0.9360151733568232,0.010105392829006889,0.01294632587878007,20381337.0
20381337.0,0.06853361758613061,0.3759546268176424,0.4979087307174031,0.0,0.057603024878823836,20411732.0
20411732.0,0.0,0.2982096354166667,0.7017903645833333,0.0,0.0,20420893.0
20420893.0,0.03355700215853702,0.9081912011091223,0.006935140303485389,0.019931405953447157,0.031385250475408154,20742272.0
20742272.0,0.01714917077584035,0.9195475873397094,0.005308523413291799,0.02907156874453973,0.028923149726618608,20823515.0
20823515.0,0.0,1.0,0.0,0.0,0.0,21071370.0
21071370.0,0.007043043292241647,0.7839930943599429,0.10437263997917003,0.00010673555469565783,0.1044844868139497,21199657.0
21199657.0,0.2639776357827476,0.1385782747603834,0.2012779552715655,0.20087859424920126,0.19528753993610223,21199845.0
21199845.0,0.0,1.0,0.0,0.0,0.0,21540007.0
21540007.0,0.03683845659745823,0.28983968028244256,0.05973305358210736,0.31459253692292005,0.2989962726150718,21549672.0
21549672.0,0.0,0.5,0.5,0.0,0.0,21564484.0
21564484.0,0.04894444355809257,0.1567113024138347,0.689154346608925,0.023437475946043,0.08175243147310467,21564975.0
21564975.0,0.0,0.04938889249357133,0.9506111075064286,0.0,0.0,21593900.0
21593900.0,0.024725692982839394,0.8686615130046124,0.06351355943494659,0.0,0.043099234577601675,21962731.0
21962731.0,0.2639776357827476,0.1385782747603834,0.2012779552715655,0.20087859424920126,0.19528753993610223,21967784.0
21967784.0,0.015193407779981223,0.9079571159367141,0.012787648514419228,0.039231094914774445,0.024830732854110967,22615752.0
22615752.0,0.06030495348568823,0.17568156202903612,0.4660845408322992,0.1563696371881556,0.14155930646482093,22738814.0
22738814.0,0.028644496720538617,0.40027268721840364,0.07640118874431263,0.3704117426680118,0.12426988464873345,22854218.0
22854218.0,0.008019911579327126,0.9376873414022231,0.004938351187108339,0.0,0.049354395831341484,23230140.0
